Country;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Land-Use Change and Forestry (MtCO2);Bunker Fuels (MtCO2)
Mexico;1999;3.906.865;221.154;784.001;604.649;332.669;11.8
Mexico;2000;4.064.649;248.463;793.595;631.127;334.042;11.88
Mexico;2001;4.071.849;261.748;799.254;690.739;260.722;11.7
Mexico;2002;4.141.683;286.905;778.135;750.351;263.543;10.47
Mexico;2003;4.226.905;306.859;784.063;809.963;297.156;10.68
Mexico;2004;4.279.133;332.675;781.875;869.575;258.956;10.98
Mexico;2005;4.475.506;363.767;800.755;929.187;281.061;11.22
Mexico;2006;4.568.778;382.029;793.271;957.017;257.664;11.67
Mexico;2007;4.755.283;377.794;805.443;984.846;256.599;12.53
Mexico;2008;4.820.888;373.485;801.872;1.012.676;254.524;12.6
Mexico;2009;4.647.509;367.381;814.794;1.040.506;258.746;10.35
Mexico;2010;4.765.587;367.836;840.881;1.068.335;244.386;10.58
Mexico;2011;4.886.863;387.359;865.185;1.080.153;269.799;10.97
Mexico;2012;4.906.901;405.401;834.354;109.197;250.592;11.47
Moldova;1990;314.522;0.2215;;16.273;;0.22
Moldova;1991;254.821;0.207;;16.674;;0.23
Moldova;1992;20.682;0.3823;37.138;17.074;0.1666;0.1
Moldova;1993;177.919;0.0845;36.696;17.475;-12.223;0.06
Moldova;1994;145.217;0.0505;3.428;17.875;-12.262;0.03
Moldova;1995;125.316;0.0568;33.335;18.276;-12.301;0.03
Moldova;1996;108.391;0.0589;30.408;18.083;-12.342;0.05
Moldova;1997;99.266;0.1122;26.189;1.789;-12.381;0.06
Moldova;1998;90.341;0.0959;22.335;17.698;-12.421;0.05
Moldova;1999;77.317;0.0943;19.839;17.505;-1.246;0.04
Moldova;2000;70.992;0.1879;18.601;17.313;-12.502;0.06
Moldova;2001;74.444;0.1952;19.354;1.665;-10.042;0.05
Moldova;2002;76.097;0.2648;19.091;15.988;-0.9497;0.05
Moldova;2003;81.949;0.2611;18.624;15.325;-0.8913;0.04
Moldova;2004;82.101;0.371;18.589;14.662;-0.8406;0.03
Moldova;2005;84.654;0.4883;1.759;1.4;-0.7861;0.04
Moldova;2006;83.039;0.6024;16.849;13.985;-0.8753;0.04
Moldova;2007;82.125;0.5992;16.137;1.397;-0.869;0.04
Moldova;2008;82.211;0.5887;14.953;13.956;-0.8636;0.04
Moldova;2009;82.496;0.5782;13.789;13.941;-0.8572;0.04
Moldova;2010;88.682;0.6923;14.606;13.927;-0.8516;0.04
Moldova;2011;88.714;0.7091;15.291;13.915;-0.845;0.04
Moldova;2012;86.445;;14.019;13.904;-0.8382;0.04
Mongolia;1990;131.413;0.2262;142.201;0.1105;277.349;0.01
Mongolia;1991;148.896;0.1194;146.646;0.1118;266.627;0
Mongolia;1992;130.579;0.0712;144.727;0.1131;266.567;0
Mongolia;1993;120.761;0.0449;143.194;0.1144;266.508;0
Mongolia;1994;105.444;0.048;141.045;0.1158;266.448;0
Mongolia;1995;104.827;0.0584;149.742;0.1171;266.388;0.06
Mongolia;1996;89.315;0.055;157.695;0.1203;262.048;0.09
Mongolia;1997;87.802;0.0589;166.668;0.1235;303.688;0.08
Mongolia;1998;88.189;0.0592;169.859;0.1267;264.773;0.07
Mongolia;1999;88.776;0.0558;17.498;0.1299;25.82;0.05
Mongolia;2000;92.763;0.0524;178.193;0.1331;278.721;0.06
Mongolia;2001;92.814;0.0393;155.164;0.1386;244.491;0.07
Mongolia;2002;99.164;0.0812;13.268;0.1441;25.875;0.07
Mongolia;2003;96.515;0.0901;132.059;0.1495;236.178;0.08
Mongolia;2004;99.165;0.0404;128.297;0.155;240.859;0.07
Mongolia;2005;100.616;0.0677;13.74;0.1605;237.736;0.06
Mongolia;2006;110.987;0.0831;152.223;0.1638;286.116;0.13
Mongolia;2007;116.959;0.1023;168.921;0.1671;282.372;0.12
Mongolia;2008;117.431;0.1507;172.228;0.1704;278.424;0.1
Mongolia;2009;123.402;0.1332;173.922;0.1737;257.696;0.05
Mongolia;2010;132.574;0.178;14.319;0.1771;242.779;0.05
Mongolia;2011;137.289;0.1682;160.672;0.1797;251.506;0.08
Mongolia;2012;149.904;;176.875;0.1824;262.342;0.11
Montenegro;1990;;;;0.1519;;
Montenegro;1991;;;;0.1565;;
Montenegro;1992;;;;0.1611;;
Montenegro;1993;;;;0.1656;;
Montenegro;1994;;;;0.1702;;
Montenegro;1995;;;;0.1747;;
Montenegro;1996;;;;0.1778;;
Montenegro;1997;;;;0.1809;;
Montenegro;1998;;;;0.184;;
Montenegro;1999;;;;0.1871;;
Montenegro;2000;;;;0.1902;;
Montenegro;2001;;;;0.1887;;
Montenegro;2002;;;;0.1871;;
Montenegro;2003;;;;0.1856;;
Montenegro;2004;;;;0.184;;
Montenegro;2005;19.741;;;0.1825;;0.04
Montenegro;2006;22.398;10.388;0.4046;0.1808;0.0702;0.05
Montenegro;2007;21.055;0.8996;0.3799;0.1791;0.1211;0.03
Montenegro;2008;27.012;0.7605;0.3663;0.1774;0.0689;0.04
Montenegro;2009;17.369;0.6214;0.3488;0.1757;0.0619;0.01
Montenegro;2010;25.326;0.4822;0.3398;0.174;0.0628;0.01
Montenegro;2011;25.433;0.4996;0.3228;0.173;0.0855;0.03
Montenegro;2012;23.341;;0.3155;0.1719;0.1469;0.04
Morocco;1990;220.163;2.11;113.777;25.699;-75.413;0.85
Morocco;1991;230.862;2.895;110.305;2.618;-81.393;0.62
Morocco;1992;24.656;31.781;104.269;26.662;-81.284;0.71
Morocco;1993;253.859;31.863;93.428;27.143;-81.175;0.73
Morocco;1994;276.358;31.872;99.269;27.625;-81.066;0.69
Morocco;1995;287.657;32.138;94.369;28.106;-80.957;0.77
Morocco;1996;283.333;33.125;104.063;28.885;-80.844;0.79
Morocco;1997;29.471;36.421;105.969;29.664;-80.744;0.83
Morocco;1998;300.187;37.372;10.68;30.443;-80.634;0.92
Morocco;1999;315.263;3.803;111.368;31.222;-8.051;0.96
Morocco;2000;31.884;40.959;113.796;32.001;-80.427;0.95
Morocco;2001;34.522;50.623;114.266;32.369;-88.734;0.93
Morocco;2002;35.71;51.824;116.688;32.736;-89.086;0.94
Morocco;2003;35.598;53.024;117.578;33.104;-89.438;0.95
Morocco;2004;390.461;56.239;121.247;33.471;-89.784;1.08
Morocco;2005;422.041;5.645;124.819;33.839;-90.114;1.23
Morocco;2006;426.807;58.353;129.649;34.194;10.207;1.39
Morocco;2007;443.374;65.678;122.947;34.549;10.177;1.6
Morocco;2008;46.134;7.205;124.394;34.904;10.283;1.6
Morocco;2009;457.207;74.575;122.958;35.259;10.386;1.61
Morocco;2010;492.273;72.117;120.991;35.614;10.484;2.19
Morocco;2011;531.741;62.367;129.788;35.962;1.059;2.2
Morocco;2012;548.408;;126.765;36.311;10.721;2.02
Mozambique;1990;37.273;0.0403;137.889;0.5232;367.811;0.22
Mozambique;1991;33.467;0.0404;138.564;0.7797;36.775;0.14
Mozambique;1992;33.262;0.0149;139.367;10.362;367.704;0.1
Mozambique;1993;33.256;0.0114;140.468;12.927;367.658;0.12
Mozambique;1994;2.915;0.0299;141.065;15.492;367.612;0.15
Mozambique;1995;27.945;0.03;145.443;18.057;367.565;0.07
Mozambique;1996;27.655;0.111;146.402;18.598;373.898;0.07
Mozambique;1997;29.065;0.1554;131.986;19.138;366.304;0.09
Mozambique;1998;28.875;0.1741;150.879;19.679;372.287;0.09
Mozambique;1999;29.185;0.1964;142.442;2.022;368.676;0.11
Mozambique;2000;31.195;0.2481;130.254;2.076;355.903;0.13
Mozambique;2001;31.617;0.3398;145.382;21.225;366.576;0.13
Mozambique;2002;32.839;0.5488;129.699;2.169;36.701;0.14
Mozambique;2003;36.162;0.6991;159.991;22.155;375.865;0.26
Mozambique;2004;36.984;0.7688;148.135;2.262;368.014;0.26
Mozambique;2005;35.706;0.8348;161.339;23.085;378.155;0.15
Mozambique;2006;38.367;0.8341;147.122;23.522;311.955;0.18
Mozambique;2007;43.428;0.8077;160.332;23.959;318.384;0.2
Mozambique;2008;44.689;0.7924;175.262;24.396;323.469;0.18
Mozambique;2009;48.749;0.755;159.929;24.833;31.249;0.21
Mozambique;2010;5.191;0.7506;179.864;2.527;327.442;0.2
Mozambique;2011;56.835;0.8039;156.697;25.752;313.534;0.19
Mozambique;2012;5.546;;163.965;26.234;327.673;0.21
Myanmar;1990;76.473;0.2089;395.805;81.062;1.159.375;0.02
Myanmar;1991;75.119;0.2235;391.335;82.639;1.094.403;0.02
Myanmar;1992;77.103;0.2344;411.357;84.216;1.094.432;0.1
Myanmar;1993;83.371;0.2013;42.948;85.793;1.094.461;0.02
Myanmar;1994;91.714;0.2379;444.085;8.737;109.449;0.05
Myanmar;1995;104.657;0.2598;459.051;88.947;109.452;0.03
Myanmar;1996;109.584;0.2566;457.534;90.617;1.092.409;0.06
Myanmar;1997;110.711;0.2608;446.971;92.286;1.085.849;0.06
Myanmar;1998;119.539;0.188;454.398;93.956;1.120.677;0.05
Myanmar;1999;131.975;0.1738;487.167;95.626;1.124.302;0.04
Myanmar;2000;138.948;0.2;497.944;97.295;1.078.797;0.06
Myanmar;2001;134.137;0.1948;500.419;98.937;795.437;0.06
Myanmar;2002;140.505;0.2445;503.412;100.579;791.054;0.05
Myanmar;2003;171.227;0.298;520.976;10.222;814.367;0.06
Myanmar;2004;174.516;0.2745;533.635;103.862;915.658;0.06
Myanmar;2005;186.905;0.2876;563.632;105.504;831.619;0.04
Myanmar;2006;178.693;0.3032;597.112;106.969;83.566;0.05
Myanmar;2007;18.288;0.3226;612.865;108.435;936.274;0.06
Myanmar;2008;159.184;0.3565;619.605;10.99;825.415;0.06
Myanmar;2009;156.387;0.3538;630.421;111.366;896.888;0.06
Myanmar;2010;163.075;0.2889;642.345;112.831;922.977;0.07
Myanmar;2011;168.598;0.2903;639.647;114.267;831.384;0.07
Myanmar;2012;202.155;;671.175;115.703;857.844;0.12
Namibia;1990;;0;70.883;0.2324;78.593;
Namibia;1991;12.179;0.0001;72.603;0.2402;78.595;0.08
Namibia;1992;13.292;0.0003;71.024;0.2481;78.597;0.09
Namibia;1993;15.406;0.0004;68.961;0.2559;78.599;0.1
Namibia;1994;17.819;0.0116;68.668;0.2637;7.86;0.14
Namibia;1995;19.133;0.0117;68.304;0.2715;78.602;0.1
Namibia;1996;20.737;0.0271;65.409;0.284;78.314;0.12
Namibia;1997;21.341;0.0279;63.427;0.2966;7.821;0.11
Namibia;1998;22.045;0.0762;68.768;0.3091;78.964;0.1
Namibia;1999;21.649;0.0037;6.888;0.3216;78.482;0.11
Namibia;2000;21.253;0.0044;76.277;0.3341;79.103;0.13
Namibia;2001;2.623;0.0057;69.247;0.3389;80.258;0.06
Namibia;2002;23.106;0.007;6.223;0.3436;80.528;0.05
Namibia;2003;24.483;0.0084;60.774;0.3484;79.908;0.08
Namibia;2004;25.659;0.0097;63.876;0.3531;79.779;0.05
Namibia;2005;25.736;0.011;71.431;0.3579;80.201;0.03
Namibia;2006;26.083;0.0125;81.203;0.3614;79.455;0.08
Namibia;2007;26.929;0.014;72.022;0.365;80.289;0.11
Namibia;2008;30.476;0.0154;6.324;0.3685;80.857;0.11
Namibia;2009;31.223;0.0169;81.043;0.372;80.185;0.11
Namibia;2010;32.569;0.0221;75.719;0.3756;80.316;0.12
Namibia;2011;32.812;0.1448;104.254;0.3785;80.815;0.12
Namibia;2012;34.555;;105.453;0.3815;80.858;0.13
Nauru;1990;;0;0.001;0.0025;0;
Nauru;1991;;0;0.0011;0.0026;0;
Nauru;1992;;0;0.0011;0.0026;0;
Nauru;1993;;0;0.0011;0.0027;0;
Nauru;1994;;0;0.0011;0.0027;0;
Nauru;1995;;0;0.0011;0.0028;0;
Nauru;1996;;0;0.0011;0.0029;0;
Nauru;1997;;0.0001;0.0011;0.0029;0;
Nauru;1998;;0.0001;0.0011;0.003;0;
Nauru;1999;;0.0001;0.0011;0.003;0;
Nauru;2000;;0.0001;0.0011;0.0031;0;
Nauru;2001;;0.0002;0.0011;0.0031;0;
Nauru;2002;;0.0002;0.0011;0.0032;0;
Nauru;2003;;0.0003;0.0011;0.0033;0;
Nauru;2004;;0.0003;0.0011;0.0033;0;
Nauru;2005;;0.0003;0.0011;0.0034;0;
Nauru;2006;;0.0004;0.0011;0.0034;0;
Nauru;2007;;0.0004;0.0012;0.0035;0;
Nauru;2008;;0.0005;0.0012;0.0035;0;
Nauru;2009;;0.0005;0.0012;0.0036;0;
Nauru;2010;;0.0006;0.0012;0.0037;0;
Nauru;2011;;0.0007;0.0012;0.0037;0;
Nauru;2012;;;0.0012;0.0038;0;
Nepal;1990;36.069;0.0566;159.983;0.4994;330.001;0.05
Nepal;1991;40.888;0.0678;159.585;0.515;333.799;0.06
Nepal;1992;43.307;0.1192;156.224;0.5306;339.419;0.08
Nepal;1993;47.626;0.1377;161.117;0.5463;345.039;0.08
Nepal;1994;53.145;0.1599;164.088;0.5619;350.659;0.1
Nepal;1995;57.164;0.1638;171.947;0.5775;356.279;0.11
Nepal;1996;61.345;0.1577;174.787;0.593;361.548;0.13
Nepal;1997;67.226;0.1187;176.604;0.6086;366.137;0.13
Nepal;1998;71.607;0.1456;179.008;0.6241;373.418;0.15
Nepal;1999;82.988;0.1505;179.557;0.6396;381.096;0.15
Nepal;2000;87.269;0.1591;180.494;0.6551;384.885;0.17
Nepal;2001;90.354;0.155;180.869;0.6672;320.243;0.12
Nepal;2002;84.439;0.1582;181.451;0.6792;318.915;0.14
Nepal;2003;87.423;0.1651;18.305;0.6912;323.329;0.13
Nepal;2004;86.008;0.1646;186.156;0.7032;323.436;0.17
Nepal;2005;90.393;0.1679;188.077;0.7152;322.071;0.19
Nepal;2006;8.608;0.174;191.058;0.725;5.695;0.16
Nepal;2007;87.867;0.1802;191.733;0.7348;5.654;0.18
Nepal;2008;92.155;0.179;197.774;0.7447;58.813;0.18
Nepal;2009;98.842;0.1815;203.931;0.7545;59.567;0.21
Nepal;2010;106.629;0.184;206.617;0.7643;59.907;0.26
Nepal;2011;11.081;0.1877;212.168;0.778;58.925;0.28
Nepal;2012;117.491;;216.621;0.7917;60.899;0.3
Netherlands;1990;1.589.073;155.777;215.207;124.704;27.371;38.58
Netherlands;1991;1.680.514;157.788;216.802;121.746;24.103;39.9
Netherlands;1992;1.668.323;159.506;214.848;118.787;24.024;41.12
Netherlands;1993;1.713.841;161.334;210.387;115.829;23.944;43.03
Netherlands;1994;1.730.201;164.738;208.581;112.871;23.864;41.57
Netherlands;1995;1.745.586;167.665;20.855;109.912;23.784;42.97
Netherlands;1996;1.818.351;160.815;20.457;105.054;23.705;44.09
Netherlands;1997;1.761.866;154.588;198.678;100.195;23.625;46.89
Netherlands;1998;1.766.248;147.775;192.482;95.337;23.545;47.98
Netherlands;1999;1.716.509;142.501;193.608;90.478;23.465;49.6
Netherlands;2000;1.747.672;135.688;186.357;8.562;23.385;51.63
Netherlands;2001;1.806.891;128.866;184.912;81.454;24.927;55.33
Netherlands;2002;1.809.876;120.907;177.144;77.288;24.876;55.48
Netherlands;2003;1.859.305;111.226;172.309;73.122;24.826;52.42
Netherlands;2004;1.875.157;104.403;173.606;68.957;24.832;56.77
Netherlands;2005;182.628;9.846;174.263;64.791;24.724;63.98
Netherlands;2006;1.808.817;9.06;172.999;6.182;21.134;66.07
Netherlands;2007;1.836.377;80.836;172.386;58.848;21.133;61.27
Netherlands;2008;1.856.083;7.151;178.396;55.877;21.133;59.6
Netherlands;2009;1.788.825;62.185;178.221;52.906;21.133;54.86
Netherlands;2010;1.897.924;5.286;18.189;49.935;21.133;53.72
Netherlands;2011;1.777.141;54.491;178.784;50.109;21.134;57.37
Netherlands;2012;1.765.972;56.122;181.789;50.282;21.133;52.76
New Zealand;1990;235.217;10.575;38.569;19.673;115.538;2.36
New Zealand;1991;240.164;0.8945;378.257;19.643;-18.943;2.2
New Zealand;1992;257.051;0.8232;372.944;19.613;-18.821;2.13
New Zealand;1993;252.476;0.8581;370.608;19.583;-186.991;2.2
New Zealand;1994;258.405;0.8307;382.981;19.553;-185.772;2.63
New Zealand;1995;264.781;0.7813;392.403;19.522;-184.552;2.73
New Zealand;1996;279.558;0.8449;382.604;19.655;-183.348;2.7
New Zealand;1997;302.779;0.9011;382.841;19.788;-182.143;2.73
New Zealand;1998;296.744;0.939;373.934;19.921;-18.093;2.84
New Zealand;1999;31.276;10.318;376.589;20.053;-179.717;2.76
New Zealand;2000;324.418;11.064;373.765;20.186;-178.481;2.55
New Zealand;2001;343.108;11.839;377.091;2.027;-182.457;2.76
New Zealand;2002;343.094;12.175;387.679;20.354;-182.828;2.83
New Zealand;2003;349.048;13.318;394.236;20.438;-183.167;2.85
New Zealand;2004;346.367;14.203;389.778;20.522;-183.519;2.96
New Zealand;2005;351.233;14.906;390.464;20.606;-183.889;3.19
New Zealand;2006;35.343;15.543;390.525;20.408;-184.344;3.14
New Zealand;2007;343.358;16.033;38.742;2.021;-183.781;3.27
New Zealand;2008;356.509;16.597;376.269;20.012;-18.333;3.4
New Zealand;2009;329.258;17.161;377.885;19.814;-182.826;3.27
New Zealand;2010;328.502;18.201;376.927;19.616;-182.274;3.38
New Zealand;2011;321.847;18.632;379.926;19.788;-181.778;3.42
New Zealand;2012;339.828;19.518;386.597;1.996;-181.171;3.63
Nicaragua;1990;23.577;0.6001;61.101;0.291;290.606;0.08
Nicaragua;1991;2.361;0.1243;48.871;0.3107;289.828;0.07
Nicaragua;1992;26.743;0.1431;53.961;0.3303;28.983;0.05
Nicaragua;1993;26.876;0.1326;60.016;0.35;289.831;0.04
Nicaragua;1994;30.009;0.1587;59.617;0.3697;289.833;0.05
Nicaragua;1995;31.542;0.1665;52.551;0.3893;289.835;0.06
Nicaragua;1996;33.171;0.1883;50.973;0.4418;289.403;0.07
Nicaragua;1997;3.54;0.199;54.971;0.4944;29.021;0.06
Nicaragua;1998;40.628;0.2024;53.579;0.5469;295.077;0.08
Nicaragua;1999;41.057;0.1949;62.587;0.5994;290.041;0.08
Nicaragua;2000;42.786;0.2862;64.555;0.652;29.034;0.08
Nicaragua;2001;44.611;0.2854;64.613;0.6661;288.851;0.07
Nicaragua;2002;46.137;0.3102;67.322;0.6802;288.796;0.07
Nicaragua;2003;47.863;0.4853;70.826;0.6943;293.258;0.07
Nicaragua;2004;49.489;0.3086;68.241;0.7084;288.949;0.06
Nicaragua;2005;49.015;0.3187;71.007;0.7225;29.166;0.05
Nicaragua;2006;51.145;0.3253;7.27;0.7364;288.515;0.05
Nicaragua;2007;52.576;0.3318;72.627;0.7503;288.679;0.08
Nicaragua;2008;51.106;0.3384;72.341;0.7642;288.975;0.08
Nicaragua;2009;50.936;0.4036;74.253;0.7782;288.629;0.06
Nicaragua;2010;52.867;0.3882;74.694;0.7921;288.495;0.05
Nicaragua;2011;54.286;0.3949;76.878;0.8059;288.413;0.06
Nicaragua;2012;52.605;;76.862;0.8196;288.334;0.06
Niger;1990;;0.011;90.055;0.6444;75.476;
Niger;1991;;0.0111;93.531;0.6954;70.757;
Niger;1992;;0.0149;97.468;0.7463;70.769;
Niger;1993;;0.015;101.247;0.7972;7.078;
Niger;1994;;0.0151;105.352;0.8481;70.792;
Niger;1995;;0.0152;109.433;0.899;70.803;
Niger;1996;;0.0157;114.022;0.9545;70.982;
Niger;1997;;0.0162;117.552;10.099;70.479;
Niger;1998;;0.0167;123.653;10.653;71.684;
Niger;1999;;0.0173;128.878;11.208;70.617;
Niger;2000;;0.0214;134.749;11.762;70.978;
Niger;2001;;0.026;141.942;12.196;22.968;
Niger;2002;;0.0306;147.101;12.629;23.476;
Niger;2003;;0.0315;153.515;13.063;22.991;
Niger;2004;;0.0324;159.167;13.497;22.697;
Niger;2005;;0.037;166.654;13.931;2.29;
Niger;2006;;0.038;17.242;14.466;0.8219;
Niger;2007;;0.0317;181.154;15.002;0.8525;
Niger;2008;;0.0291;188.998;15.537;0.8501;
Niger;2009;;0.0301;197.046;16.073;0.8776;
Niger;2010;;0.0311;204.548;16.608;0.8687;
Niger;2011;;0.0329;199.851;17.254;0.8931;
Niger;2012;;;210.902;1.79;0.8756;
Nigeria;1990;1.226.922;17.622;368.671;406.064;1.838.308;1.53
Nigeria;1991;1.301.611;17.624;383.268;416.757;1.798.526;2.22
Nigeria;1992;1.398.832;17.626;388.263;427.449;1.801.556;2.17
Nigeria;1993;1.372.489;16.125;398.432;438.141;1.804.585;2.29
Nigeria;1994;1.328.563;13.269;408.616;448.833;1.807.615;2.25
Nigeria;1995;1.332.739;13.162;415.718;459.525;1.810.644;2.67
Nigeria;1996;1.411.531;12.937;422.246;470.995;1.817.668;2.92
Nigeria;1997;138.509;12.896;440.698;482.464;1.804.594;2.15
Nigeria;1998;1.334.027;13.844;467.335;493.934;1.823.012;2.15
Nigeria;1999;1.334.594;12.923;473.962;505.404;1.809.758;2.95
Nigeria;2000;1.370.942;12.992;480.019;516.873;1.822.631;1.77
Nigeria;2001;1.493.761;12.691;493.395;528.822;1.864.189;1.76
Nigeria;2002;1.529.609;11.438;495.756;540.771;1.801.617;1.59
Nigeria;2003;1.576.437;12.639;508.779;55.272;1.820.999;1.79
Nigeria;2004;1.600.946;12.851;510.679;564.669;1.845.197;1.92
Nigeria;2005;171.398;15.042;554.461;576.618;1.855.549;1.97
Nigeria;2006;164.436;18.218;548.683;588.869;1.830.786;1.94
Nigeria;2007;1.608.255;25.352;538.549;601.121;1.820.703;1.93
Nigeria;2008;1.598.718;27.026;541.337;613.373;1.790.803;3.72
Nigeria;2009;1.432.512;27.199;518.039;625.624;1.779.239;3.16
Nigeria;2010;1.580.265;32.354;544.436;637.876;1.795.724;1.82
Nigeria;2011;1.674.888;60.608;57.951;650.404;1.781.455;1.81
Nigeria;2012;1.709.168;;591.662;662.932;1.781.776;1.81
Niue;1990;;0;0.001;0.0009;0.0216;
Niue;1991;;0;0.001;0.0009;0.0216;
Niue;1992;;0;0.001;0.0009;0.0216;
Niue;1993;;0;0.001;0.0009;0.0215;
Niue;1994;;0;0.0011;0.0009;0.0215;
Niue;1995;;0;0.0011;0.0009;0.0215;
Niue;1996;;0;0.0011;0.0009;0.0215;
Niue;1997;;0;0.0011;0.0009;0.0215;
Niue;1998;;0;0.0011;0.0009;0.0215;
Niue;1999;;0;0.0011;0.0009;0.0214;
Niue;2000;;0;0.0011;0.0009;0.0214;
Niue;2001;;0;0.0012;0.0009;0.0214;
Niue;2002;;0;0.0012;0.0009;0.0214;
Niue;2003;;0;0.0012;0.0009;0.0214;
Niue;2004;;0;0.0012;0.0009;0.0214;
Niue;2005;;0.0001;0.0012;0.0009;0.0214;
Niue;2006;;0.0001;0.0012;0.0009;0.0144;
Niue;2007;;0.0001;0.0012;0.0009;0.0144;
Niue;2008;;0.0001;0.0012;0.0009;0.0145;
Niue;2009;;0.0001;0.0012;0.0009;0.0146;
Niue;2010;;0.0001;0.0012;0.0009;0.0146;
Niue;2011;;0.0098;0.0012;0.0009;0.0147;
Niue;2012;;;0.0012;0.0009;0.0147;
Norway;1990;303.243;90.852;50.396;1.763;-106.527;2.63
Norway;1991;284.663;83.625;50.782;17.428;-132.481;2.41
Norway;1992;318.548;77.534;51.072;17.226;-132.989;2.79
Norway;1993;332.398;7.126;50.666;17.025;-133.497;2.84
Norway;1994;349.462;65.059;51.182;16.823;-134.004;3.2
Norway;1995;348.691;59.225;51.819;16.621;-134.512;3.28
Norway;1996;356.263;59.696;52.071;16.129;-13.501;3.53
Norway;1997;373.397;60.204;51.736;15.638;-135.522;4.14
Norway;1998;391.656;60.198;51.491;15.146;-136.035;3.91
Norway;1999;408.732;61.146;5.127;14.655;-136.537;3.99
Norway;2000;362.376;61.507;4.995;14.163;-137.065;3.61
Norway;2001;371.588;58.716;4.972;13.706;-241.978;3.59
Norway;2002;366.541;56.952;49.179;13.249;-244.724;3.25
Norway;2003;396.205;55.297;49.581;12.793;-247.471;2.46
Norway;2004;400.802;52.434;4.948;12.336;-250.217;2.42
Norway;2005;388.666;51.659;49.115;11.879;-252.941;3.2
Norway;2006;399.068;49.215;48.499;11.799;-228.112;2.76
Norway;2007;40.476;46.331;48.229;1.172;-230.704;3.17
Norway;2008;39.816;43.447;4.822;11.641;-23.261;2.62
Norway;2009;393.196;40.307;46.832;11.562;-235.335;2.6
Norway;2010;418.091;37.424;46.217;11.482;-23.765;2.49
Norway;2011;400.321;3.771;46.513;11.521;-239.966;2.44
Norway;2012;387.399;38.187;46.174;11.559;-242.281;2.21
Oman;1990;383.038;0.5062;0.5558;0.4594;-0.0011;0.99
Oman;1991;438.348;0.5045;0.5911;0.4796;-0.0011;0.87
Oman;1992;439.475;0.4954;0.6337;0.4997;-0.0011;0.58
Oman;1993;445.006;0.512;0.6693;0.5199;-0.0011;1.37
Oman;1994;454.789;0.6128;0.7155;0.54;-0.0011;0.6
Oman;1995;48.552;0.6038;0.7386;0.5602;-0.0011;0.54
Oman;1996;499.093;0.6569;0.7571;0.5806;-0.0011;0.56
Oman;1997;52.46;0.6734;0.7779;0.6011;-0.0011;0.63
Oman;1998;53.624;0.7191;0.8276;0.6215;-0.0011;0.69
Oman;1999;579.142;0.677;0.874;0.642;-0.0011;0.74
Oman;2000;608.985;0.6971;0.8646;0.6624;-0.0011;0.84
Oman;2001;629.952;0.7905;0.9036;0.6826;-0.0012;0.95
Oman;2002;63.687;0.9829;0.9036;0.7029;-0.0012;1.23
Oman;2003;634.442;14.097;0.9298;0.7231;-0.0012;1.24
Oman;2004;623.934;14.958;0.9631;0.7433;-0.0012;0.72
Oman;2005;626.221;15.563;11.918;0.7636;-0.0012;0.81
Oman;2006;715.122;20.853;11.139;0.7842;-0.0016;1.05
Oman;2007;762.886;22.882;10.421;0.8048;-0.0016;0.99
Oman;2008;857.154;24.106;11.083;0.8253;-0.0016;1.27
Oman;2009;91.369;24.816;11.741;0.8459;-0.0016;1.35
Oman;2010;951.826;27.981;11.125;0.8665;-0.0016;1.96
Oman;2011;103.143;28.333;12.471;0.8891;-0.0016;1.66
Oman;2012;1.064.536;;13.277;0.9116;-0.0016;1.34
Pakistan;1990;709.752;37.988;771.597;49.322;258.666;1.5
Pakistan;1991;704.433;39.381;78.3;50.073;219.698;1.6
Pakistan;1992;761.548;39.565;804.369;50.825;218.942;1.69
Pakistan;1993;816.363;4.224;827.484;51.576;218.187;1.79
Pakistan;1994;858.678;41.178;84.487;52.328;217.432;1.74
Pakistan;1995;918.193;43.634;879.456;53.079;216.677;1.75
Pakistan;1996;987.651;45.497;906.916;53.957;215.917;0.46
Pakistan;1997;1.024.209;46.334;931.998;54.834;21.515;0.46
Pakistan;1998;1.047.968;46.182;951.833;55.712;21.445;0.41
Pakistan;1999;1.136.826;49.986;981.946;56.589;213.673;0.42
Pakistan;2000;1.136.184;51.776;998.768;57.466;212.912;0.44
Pakistan;2001;1.153.989;5.818;1.008.902;58.203;205.715;0.53
Pakistan;2002;1.184.395;59.088;1.038.466;5.894;205.539;0.98
Pakistan;2003;1.220.601;69.962;1.072.708;59.677;205.323;0.47
Pakistan;2004;1.349.806;80.835;1.103.019;60.414;205.146;0.7
Pakistan;2005;1.380.512;91.709;1.145.958;61.151;20.499;0.88
Pakistan;2006;1.478.917;110.598;1.214.894;61.854;220.944;0.84
Pakistan;2007;1.599.422;136.631;1.233.398;62.558;219.978;0.91
Pakistan;2008;1.546.428;162.518;1.290.318;63.261;221.817;1.01
Pakistan;2009;1.588.833;173.163;135.469;63.964;219.028;1.28
Pakistan;2010;1.552.539;173.841;1.337.011;64.667;218.082;1.03
Pakistan;2011;1.566.251;170.735;139.427;65.349;217.132;0.92
Pakistan;2012;1.581.871;158.011;1.394.215;66.031;216.229;0.85
Palau;1990;;;;0.0109;;
Palau;1991;;;0;0.0112;0;
